authors,text
2,"Subject:FW: NNG & TW PRM Positions as of C.O.B. 12/10/2001Danny,"
2,Subject:NNG & TW PRM Positions as of C.O.B. 12/10/2001
2,No interest. 
2,Subject:FW: Special CTN Security Broadcast - November 1Please advise if you are interested or should I forward to Steve Hotte for consideration?
2,"Subject:Special CTN Security Broadcast - November 1Danny,CTN, a subsidiary of the SGA, is  seeking a corporate sponsor for the special security broadcast described  below.  We hope Enron will join other industry leaders as  a sponsor.  We would also welcome someone from you organization  on the program, should you wish.  Sponsors will enable us to make the  program available to companies as a web cast and to include more agency and  government presenters by using studios in D.C."
2," From: Corman, Shelley"
2,Subject:Floor Space AnnouncementI was very disappointed to not have any advance warning about the announcement that construction on 41 has been put on hold for financial reasons.
2,"All,    As you are aware, we've let 4,000 full time tenured employees go.  Our retention of any contractors will be scrutinized to the highest degree.  Please prepare an explanation for each of the contractors (from the list below) in your area that you wish to retain.  Upon completion, please forward it to me."
2,Subject:ContractorsDanny:
2,"Mark,      I hate losing Steve, but the most important thing is keeping him here.  As you know, he was an EDS employee assigned to Enron until about 1999.  As such, he didn't receive all of the equity upsides that his counterparts did.  I know a lot of people  have, and will continue to, make runs at Steve.  So do what you can to keep him a happy Enron employee.  Thanks."
2,"Subject: Net Works Organizational AnnouncementStan/Danny,"
2," From: McGowan, Mike W."
2,"Subject:Cash/EarningsI just verified with Kinder Morgan that Northern Natural will receive appr. $144,000 for refunds related to an  excess deferred income tax refund issue .  It applies to a time where NNG did not have a tracker and thus can be retained by NNG and does NOT need to be refunded to our shippers."
2,A;0042934;SPRSDNTN  ;014;008;N;Danny McCarty;Danny McCarty - (Approved);;@@@@@@@@@
2,"Rick,     I thought that there was $553,000 due from ENA for November capacity release.  Who are the original shippers on the other $348,000?"
2,Subject:FW: Outstanding Invoices Related to Transwestern Pipeline Capacity Release Acquisitions from Citizens Communications CompanyImportance:High
2,Subject:Outstanding Invoices Related to Transwestern Pipeline Capacity Release Acquisitions from Citizens Communications CompanyImportance:High
2,"Eric,     Here is the IT Backhaul proposal that went to Gonzales.  You'll note that it is for deliveries west of the Florida border."
2,Subject:FW: Transportation Service ProposalImportance:HighSensitivity:Confidential
2,Subject:FW: Transportation Service ProposalImportance:HighSensitivity:Confidential
2,Subject:Transportation Service ProposalImportance:HighSensitivity:Confidential
2,"Brian,     I didn't hear back on the PPA for Julie Armstrong.  Is it scheduled to be paid?"
2,"Shelley,       I haven't seen any invitation list for Friday's Plan Review with Stan yet, but we are up at 10:00 and will go until 1:00.  I'd like you to be in through the whole thing if possible.  After that, do you think that you and I should walk through the whole plan with the key people in your group (and maybe Steve's)?  Give me a call if you haven't received the Plan handouts by tomorrow.  Thanks."
2,"Stan,     The initial numbers from El Paso (as a Seller of their interest) would have equated to a 14 to 15x  EBITDA  with a valuation more in the range of $180m.  While we knew that they wouldn't be a buyer at that price, we expect that they would come in at $80-$90m.  They have yet to respond.  In the mean time, we are sitting on Deb's lowball (by her own admission) offer for two to three more days."
2,Subject:RE: Trailblazer EBITDAAt 7 to 8 times EBITDA I think the valuations should be in the range of $85 to $100 million.  Both EOTT and NBP's have bought assets in this valuation range.
2,Subject:Trailblazer EBITDAAttached are the EBITDA numbers for Trailblazer you requested this morning.
2,"John,     I've been holding Babiuk off.  But this is starting to sound like vintage Ballentine, and I have some doubt that he has any real deal in store.  Can we sell him an option for $50,000, to accept this deal by execution of our document and payment of the consideration by November 15, 2001?  It would show that he's, at least, serious.  Or we could break off discussions with him all together and start up with El Paso.  What do you think?"
2,"Subject:RE: Alligator Alley Stock Sale AgreementHey Dan,"
2,"Subject:RE: Alligator Alley Stock Sale AgreementJohn,    Stan Babiuk of El Paso called again to express their interest in buying Sunniland.  How sure are you that this deal will happen?"
2,Subject:Alligator Alley Stock Sale Agreement << File: PSA v7 10-17.doc >>
2," From: Shortridge, Pat"
2,Subject:This article demonstrates the difficulty Bingaman will have trying to change current law and roll over the Alaskans.
2,"Matthew,    Here are mine:"
2,"Subject:Contact DetailsDan,"
2,Are you there?--------------------------
2,"Rick,     I guess that we are going to be s.o.l. as an unsecured creditor on the $129,000.  How do we get to the $226,350 where they acted as agent.  Can we go direct to the beneficiaries?  Whatever can be done needs to be done fast, because people, money and paperwork seem to be disappearing around ENA's shop."
2,"Subject:TW November 2001 Transportation Invoices OutstandingBelow is an Excel spreadsheet that shows all outstanding November 2001 TW transportation invoices mailed to ENA on 12/03/01 in which they were designated as the payor.  Of the $569,434.56 invoiced, $213,603.58 was through our capacity release program as the acquiring shipper for two Citizens Communications Company contracts.  Another $226,350.00 was for ENA acting as agent for Eastern New Mexico Gas Association, Enervest San Juan Operating, LLC, and the Southern Ute Indian Tribe.  The remaining $129,480.98 is for their own contracts with TW.  Please see the attached schedule for the details."
2,"Eric,     I'll be talking with John sometime this afternoon."
2,Subject:Mackenzie Delta Explorers Group - Interest in a Mackenzie Delta PipelineMr. D. McCartyManaging Director and Chief Commercial Officer
2,Fyi--------------------------
2,"Subject: Omaha Christmas PartyDan - We would like to invite you and your wife to our Christmas party December 7 at the Western Heritage Museum in Omaha.  This year, we are having a combined ETS & NBPL party with the social hour starting at 6:30, dinner at 7:30 followed by service awards program.  Bill Cordes is inviting Stan and if it works out that you could get a company plane, we would then ask Rod Hayslett, Shelley, and possibly Phil Lowry depending on seats available."
2," From: Armstrong, Julie"
2,Subject:FW: Enron Board of Directors >
2,"Stan,      As of today, El Paso's offer stands at $550m., and our value (Rod's and Corps.) stands at $800m.  Rod has been told by El Paso that the deal (if any) is on hold.  Due to the value gap, we're skeptical that we'd reach terms that we could submit to a Trustee.  As for the PSA, Staci has only prepared an outline of the necessary terms and has been told to slow play this one due to the value gap and El Paso's signal that this is on hold for the time being."
2,A;0042764;MPRSDNTN  ;014;008;N;Danny McCarty;Danny McCarty - (Approved);;@@@@@@@@@
2,fyi 
2,Subject:RE: ContractorsWe had already (two months ago) notified Carol (Francis) Clements that her work on Kansas Ad Valorem was ending in Dec.  So she has already effectively gone.   Mary Kay
2,"Subject:FW: ContractorsAll,    As you are aware, we've let 4,000 full time tenured employees go.  Our retention of any contractors will be scrutinized to the highest degree.  Please prepare an explanation for each of the contractors (from the list below) in your area that you wish to retain.  Upon completion, please forward it to me."
2,Subject:ContractorsDanny:
2,A;0042066;PPRSDNTN  ;014;008;N;Danny McCarty;Danny McCarty - (Approved);;@@@@@@@@@
2,"No, and I'd like to know who in my group is using it for 135.31/mo.  Can they tell me that?Dan"
2,Subject:FW: FIMI User Fee for Danny McCartyDanny:Would you like to keep Prophet X?  Please advise.
2,Subject:FIMI User Fee for Danny McCartyHi Julie.  I'm checking with all of the people who are current users on the Prophet X software (FIMI) to see if they still want to keep their access.  Danny was added as a user several months ago.
2,"I noticed that several people were left off of Stan's attempt at an organizational chart.  Please forgive the oversight and don't read anything into it, as our organization hasn't changed. Thanks.Dan"
2,"Subject:Organization ChangesToday, we are forming Enron Global Services (EGS) in order to more closely align our asset-based businesses."
